1869,14
1718,1
593,1
4448,34
4024,60
4025,6
4022,4
3725,131
4029,544
2058,1
966,484
344,100
345,46
346,16
347,5
340,89
341,32
342,55
3998,6
3997,2
3996,118
3995,33
348,4
349,23
3991,3
3990,4
4930,79
4684,16
4685,44
2185,184
2919,24
961,24
4732,73
4733,909
4730,65
4731,264
4736,2
4680,22
4734,219
2319,691
2316,7
2314,2
963,33
2312,35
2313,47
2310,652
2311,422
4831,2
298,11
299,113
296,94
297,149
295,40
4525,2
290,103
3771,35
3770,102
3776,171
3775,1113
3774,726
4523,129
3686,61
270,338
271,112
272,39
273,759
274,384
275,390
4653,15
277,823
279,278
4836,14
4658,8
962,2
2268,64
2269,235
2262,144
2263,200
2261,3
2267,777
2264,3
2440,135
2446,526
2447,204
2444,1457
2445,5
109,263
102,81
103,126
100,13
101,23
106,461
107,352
104,29
105,1882
2047,15
2044,268
2045,180
2043,9
2041,10
2048,179
2049,96
3155,20
2838,1
2737,4
2835,7
3519,7
3693,34
3511,6
1210,63
3516,17
3515,73
3514,11
2684,99
2685,2
2686,9
2687,41
2680,3
2681,7
2682,22
1436,13
1613,38
3390,422
343,2
99,14
98,63
3019,105
4937,15
91,32
90,106
93,298
92,110
94,1360
1623,2
1990,7
1621,641
3204,1276
3203,358
1626,131
1625,105
1996,216
1999,126
1998,464
1628,2679
3208,9
1876,41
2860,19
2861,264
2862,50
559,288
558,139
2866,10
2867,4
2868,120
2869,155
557,18
556,4
551,2
553,719
1199,618
1198,403
3348,17
3349,14
3342,4
3343,52
1193,10
3341,13
3346,26
3347,31
3344,34
1196,4
1754,3
4259,184
4258,38
1173,9
1172,1
1171,2
1170,8
4251,4
4250,8
4253,195
4255,703
4254,10
4256,66
4977,34
1006,3
644,18
1285,439
1287,436
1286,106
1281,275
1280,537
1282,1117
879,20
1289,68
1578,36
689,1
688,8
3431,22
1572,101
687,166
1570,692
681,160
1576,83
1575,50
682,238
458,43
3433,205
2818,1
459,371
621,43
4521,7
1223,12
1222,44
4389,158
4388,178
1221,45
2740,1
4382,5
4381,27
4380,14
4387,21
4386,580
407,1
406,24
1373,273
1372,596
1375,56
402,236
401,393
400,51
1379,26
2745,3
1219,6
409,1
4849,16
3835,125
453,9
3830,60
454,1
2030,202
455,2
4031,85
4033,7
4032,27
4035,18
4034,82
506,115
4039,90
4038,45
1228,506
4737,19
1018,10
2318,11
4735,36
379,76
378,408
4842,4
371,50
370,116
373,4
4843,53
375,744
374,7
377,28
376,15
1019,9
2315,6
392,61
391,257
390,85
396,1
395,106
4677,11
399,8
398,3
895,62
2309,1069
2308,1966
4729,176
4728,81
4725,10
2300,595
2303,248
4726,22
2305,369
2304,43
2307,1229
2306,1178
4676,1
3748,40
3746,402
3747,5
3745,102
3742,4
3743,151
3740,81
3741,771
245,25
4621,14
246,4
4624,778
4625,55
4626,56
242,91
226,1
4629,7
249,14
248,10
2275,2
2274,42
2270,6
2273,232
2279,8
2278,13
4981,57
2459,20
3201,19
2454,4
2451,3
2453,23
4980,5
179,34
178,155
177,1
176,3
173,121
172,195
171,108
170,64
3699,11
2053,148
2052,216
4538,794
2054,56
2057,59
2056,270
3690,20
3691,116
4536,999
4825,302
3695,76
3696,22
4983,15
653,3
1110,132
3526,48
3527,1154
3524,67
3523,19
3529,9
1509,35
2094,5
4654,277
2598,38
3594,5
3225,676
2699,19
2698,1002
2696,28
2695,3
2694,3
1226,96
4928,11
3226,1
3221,19
4652,20
4556,26
1971,89
4557,34
1970,1
4554,59
3671,39
3236,1158
3237,49
3234,43
1964,198
