4448,11
4024,2
4020,1
1868,40
4029,68
344,5
345,2
346,8
340,4
341,2
3999,1
3996,15
3995,7
348,6
349,10
964,4
4932,20
967,155
961,1
4732,14
4733,162
4730,5
4731,39
4680,4
4734,49
2319,114
963,3
2312,3
2313,5
2310,39
2311,64
4831,1
299,10
296,11
297,10
295,9
290,19
3771,8
3770,29
3776,71
3775,241
3774,197
3687,25
3686,6
4655,3
271,11
272,4
4656,4
274,40
275,88
277,165
279,26
4836,3
4658,1
2268,5
2269,27
1132,1
2262,9
2263,32
2267,103
2440,31
2441,3
2446,12
2447,14
2444,154
109,29
102,4
103,19
101,5
106,43
107,38
105,138
2047,1
2044,26
2045,17
2041,2
2048,13
2049,9
3159,10
1210,1
3516,2
3515,15
2684,16
2685,1
2686,1
2687,2
2680,1
2682,4
1436,16
342,2
1437,5
3441,9
1374,8
99,6
98,5
91,1
90,10
93,37
92,9
94,75
1990,2
1621,61
3204,101
1627,65
1626,20
1625,45
1996,26
1999,13
1998,66
1628,270
3208,3
1876,11
2860,1
2861,25
2862,2
559,14
558,35
555,48
2869,24
557,5
556,2
553,86
1199,102
1198,66
3348,1
3349,2
3342,1
3343,4
3340,7
3341,2
3347,11
4259,21
4258,10
1175,1
1174,1
1173,4
1170,7
4253,32
4255,76
4256,6
1006,1
1285,61
1287,55
1286,13
1281,113
1280,117
1282,166
1003,5
1289,2
1579,1
1578,3
3431,1
1572,22
687,30
1570,149
681,8
1576,19
683,25
682,5
623,62
875,2
4261,19
1225,64
1222,5
4389,29
4388,16
1221,4
4381,2
4386,52
1370,3
1373,23
404,81
1375,5
402,24
401,81
400,31
1379,5
2744,23
3835,24
3830,6
2746,26
4031,4
4032,4
4035,3
4034,7
4036,6
4039,7
4038,8
4186,27
379,4
378,23
4842,1
371,3
370,5
373,3
4843,5
375,118
376,1
4739,1
392,3
391,29
390,4
395,20
895,1
2309,85
2308,301
4729,48
4728,20
2300,157
2303,54
4721,9
4720,5
2307,252
2306,272
3748,10
3746,67
3745,16
3742,3
3743,47
3740,21
3741,216
245,10
244,2
246,7
4624,112
4625,8
243,18
242,6
249,1
248,1
2274,4
2273,40
2279,1
2278,5
3201,2
2454,2
2453,25
2452,1
179,7
178,40
173,22
172,37
171,10
170,4
3699,7
2053,18
2052,40
4538,140
2054,7
2056,11
3690,2
3691,28
4536,126
4825,23
4530,12
3695,15
4532,14
4821,1
970,13
4983,6
3526,19
3527,89
3524,16
3523,1
270,52
4654,38
3225,92
273,101
2699,7
2698,135
1226,23
3221,1
4556,7
3223,17
4557,10
1606,176
1362,9
3671,2
3236,57
3237,6
3234,14
3235,6
1964,87
1965,12
1966,5
3239,148
1613,6
1962,32
1963,28
4550,24
2871,93
2877,4
2876,36
2875,147
2874,18
2879,2
3351,21
3353,12
3352,126
3359,66
3358,20
1768,38
1142,220
1146,39
1144,12
1145,2
1149,16
4982,12
696,181
694,18
695,5
1549,2
542,6
543,2
540,45
541,1
546,87
547,25
548,45
765,108
415,1
416,4
417,3
410,1
1389,73
412,63
413,52
1384,36
1387,3
418,22
419,6
1382,126
1383,18
3827,6
3826,12
3821,15
3828,10
3585,2
4280,17
4286,12
4287,2
4284,10
4285,2
369,3
366,6
367,5
364,1
365,2
362,51
360,1
361,373
380,16
381,7
382,4
383,1
385,1
387,16
388,106
389,12
4750,64
4754,14
4755,2
4756,3
4757,2
3759,196
3750,3
3753,37
3752,2
3754,51
3756,102
2190,3
2191,8
258,5
259,45
4636,6
4635,28
4634,34
2198,57
251,6
254,34
255,5
2204,11
2205,5
2206,18
2207,11
2208,12
4701,1
2428,2
2421,6
2422,1
2423,19
1849,2
2426,1
2427,40
2791,8
168,611
169,55
164,11
165,162
166,182
167,38
161,49
162,38
163,104
3689,94
3683,215
4526,9
3681,6
4524,9
4523,50
4522,20
3685,11
3684,47
1843,11
2514,122
2515,16
2510,6
1841,21
2736,41
1840,6
2730,40
2738,2
3531,19
3533,17
3532,1
3535,8
3534,4
3539,60
679,3
1816,7
1817,5
1810,354
1811,311
1812,22
1813,1
1818,34
1819,88
4337,7
676,48
3586,2
4335,9
1098,25
671,3
4953,8
4135,1
2166,1
1979,43
1978,5
1977,22
1976,12
1603,32
1974,25
1605,61
3220,24
1971,24
3222,1
809,20
803,13
801,21
800,5
804,32
2849,1
2846,177
2847,32
2845,122
2840,5
2841,11
3320,25
3321,68
3322,12
3324,3
3326,3
3327,8
3329,4
1771,39
1848,1
1779,5
1778,7
324,5
1157,44
325,1
1151,26
1150,1
1153,11
1152,22
1551,1
2999,8
1553,2
3038,34
2990,29
3036,2
2993,77
51,2
2996,14
3033,4
537,155
536,23
535,49
531,315
530,18
539,14
538,7
3030,293
52,10
304,2
1419,29
428,65
1397,19
1396,72
1395,62
422,44
1393,3
1392,5
1391,12
1390,54
3812,1
3813,39
3810,9
3811,26
3814,16
3818,2
3456,33
4299,34
4298,27
4293,1
4292,1
4749,1
4743,1
4741,35
2183,24
2182,19
2181,11
2180,58
2187,2
4608,143
2184,386
227,8
4607,15
2189,23
2188,36
4602,2
4603,48
4712,1
2219,78
150,4
157,30
159,1
158,34
2431,1
2430,17
2435,24
2434,48
2236,3
4519,11
4511,3
4515,4
2509,3
2508,23
2507,2
2505,9
2502,14
2501,112
2500,41
2726,36
2725,12
2722,49
5045,5
5044,8
5043,20
5042,34
5041,17
5040,2
3783,73
3786,19
3784,68
3785,11
4996,7
4997,24
4991,19
4998,4
4999,119
4684,1
3258,16
3259,42
1948,69
3251,4
3252,1
1941,1
3254,28
3255,26
3256,25
810,3
811,15
2858,17
1522,4
2851,98
2853,32
4620,3
2855,74
2857,31
3333,58
1491,173
1492,14
3330,7
1496,69
1497,63
1498,55
3203,28
3339,2
3338,1
423,10
3202,10
1702,10
1703,4
1704,5
1705,12
2094,5
1708,1
1709,2
2097,7
424,7
4575,108
1128,6
1129,5
1121,1
1122,1
4577,8
1127,2
2989,4
2988,78
3028,84
2982,12
2981,45
3024,25
3023,3
2986,14
2985,25
2984,98
300,9
1018,3
521,3
522,36
523,2
231,2
1015,6
1016,29
1017,5
1010,42
1011,3
1012,9
1013,4
1234,17
1235,3
1236,10
1237,7
1232,8
1233,20
4196,2
4197,13
4194,2
1238,21
4193,5
4190,17
305,11
2526,9
4358,55
4359,4
4357,28
4350,37
4351,5
1092,14
4677,3
439,15
436,19
437,2
432,114
4674,1
3808,95
3805,30
3804,3
3807,4
3806,25
3800,6
1967,3
2868,14
4774,8
4772,17
4773,11
4778,40
4175,1
4176,46
4170,365
4171,18
2949,2
2948,3
4618,26
4611,142
4610,3
236,36
237,3
4615,22
2945,17
232,6
3068,6
2462,9
2229,5
2225,6
2223,9
2220,145
2221,36
146,2
144,4
145,1
140,6
148,6
4885,23
4505,27
1430,2
4507,10
4506,26
4501,8
4509,7
121,1
3092,1
1431,65
2538,8
2533,3
2536,27
2537,36
2714,41
2715,10
1194,2
1830,12
3799,2
3798,117
1834,146
1835,102
3795,1
3794,15
4363,4
3796,5
3791,1
3790,3
3793,1
3792,4
2154,12
2155,4
2156,4
2405,110
2150,53
2403,79
2400,18
2153,28
4989,5
932,21
2158,5
2159,45
2408,74
934,146
1954,1
1957,2
1956,17
229,6
1953,6
1952,34
4408,14
1959,43
4409,6
3249,4
3248,9
3242,22
3241,29
3240,3
3247,12
3246,1
3245,32
828,2
827,1
826,50
4312,9
1480,6
1485,10
3309,112
3304,8
3305,2
3302,6
3300,2
3301,21
797,4
2411,3
1711,1
1717,2
1719,2
1992,4
799,19
798,1
612,5
2415,11
2417,2
1133,29
1995,14
1131,32
1130,1
1137,69
1135,7
1134,2
4974,3
4975,3
3018,5
3019,30
1994,24
2796,2
3014,11
519,11
1007,2
510,171
1005,7
515,74
517,68
1227,20
4188,92
621,12
1224,12
627,5
626,28
625,107
624,43
4183,25
4185,6
1228,122
4349,35
4347,17
4346,5
4342,341
4341,34
4340,16
2882,10
2883,1
2880,5
2881,9
2886,16
2884,7
2885,31
2888,2
2889,8
2,5
3879,15
3870,7
3871,15
3872,86
3873,116
3874,3
3875,10
3877,63
15,3
14,4
1922,77
3904,8
3905,8
3906,12
3270,3
3271,15
3908,1
3909,2
4765,6
4764,28
4161,91
4160,3
4169,115
201,40
200,3
203,9
202,67
205,69
204,8
209,59
4553,60
831,2
684,16
1571,8
2239,1
2238,18
686,6
2230,28
2233,2
2232,2
2237,8
680,18
1575,15
2185,33
228,21
3491,3
4606,14
4572,3
2096,3
3658,1
3659,129
2093,9
2092,14
3655,12
3657,139
2099,11
225,7
3652,30
3653,15
2525,5
2527,56
4605,1
2521,2
2520,3
2667,18
2529,19
2528,55
4494,8
2663,49
2660,3
2704,6
2707,1
2706,1
2700,66
4887,4
1829,10
1828,1
1827,20
4407,13
4401,59
2147,223
2146,17
2144,53
2143,10
2142,106
2141,72
2416,1
2419,2
2418,11
922,48
923,24
924,38
4971,120
2149,4
2148,1
1920,189
1921,2
3274,8
3275,1
1924,14
3273,1
1926,4
1927,10
1928,397
1929,47
3278,2
3279,19
832,3
3477,1
3470,44
3471,129
3472,29
3473,4
838,91
839,3
3,1
3319,8
4249,4
3310,213
3313,35
3314,3
3317,33
785,58
786,77
780,2
782,13
1729,20
1727,51
1725,2
1722,23
1723,3
1721,1
3005,2
61,1
3000,1
3003,5
3002,128
3009,16
1582,12
1583,6
1580,10
1581,4
1586,1
1584,8
2433,68
1372,42
508,8
509,7
1032,67
1030,1
1031,231
1036,17
1034,22
1035,16
1213,7
632,25
1211,10
1216,127
1377,6
636,1
1215,42
1218,4
1219,2
4378,2
4370,35
4377,33
4374,5
465,11
2898,14
4811,3
2894,3
2897,84
783,1
2891,1
2890,2
2893,25
2892,72
1106,221
1104,81
1457,4
1450,7
1451,19
1452,50
1101,18
1898,2
1459,34
1109,38
3868,3
4084,495
4085,1
4086,85
4087,21
789,9
3736,60
1577,11
3732,2
3730,71
3917,47
4691,5
3913,14
3912,17
3911,95
958,87
2134,5
3919,13
3918,47
4798,22
4799,5
4927,8
4791,16
4792,14
4150,6
2131,1
3071,1
216,2
217,1
214,16
215,16
213,5
210,1
218,3
219,1
956,53
462,6
4,205
3284,1
3486,6
4563,3
4560,8
4567,27
4566,47
4565,60
3644,14
3643,14
3642,144
3641,39
3640,25
2550,16
2551,81
2555,1
2556,1
3283,9
2396,13
2397,12
2394,4
2395,6
3694,2
2391,83
2399,16
2779,26
5016,132
5018,98
2771,7
67,8
2775,46
2777,23
1858,24
1859,2
3281,1
1850,10
2806,2
1852,15
1853,12
4413,1
4411,13
1857,33
2172,4
2171,6
2174,3
2175,9
4967,147
914,45
4964,21
4963,6
913,9
912,3
2604,3
2605,1
3280,1
2607,2
2601,6
2602,6
1420,1
1933,16
1932,19
1931,2
3262,45
1937,5
1936,2
3267,26
1934,59
3268,9
1939,16
1938,14
458,3
847,52
3466,28
843,8
840,15
849,41
848,25
241,12
3365,3
2407,5
1738,1
1733,4
1732,20
2404,8
753,31
752,2
751,2
750,5
757,7
756,19
755,1
3070,63
506,3
3073,18
2958,294
1590,10
2955,1
2956,1
2957,3
1598,10
2952,1
1025,5
1024,1
1027,24
505,3
1021,34
1020,6
1023,8
1022,5
1029,13
1028,4
4365,28
4364,8
607,14
4361,3
1208,10
603,50
1204,29
1207,5
1206,4
609,153
1200,13
1202,1
4276,45
3105,14
3107,53
3101,105
3103,58
1446,28
1113,2
1444,10
1443,43
1114,51
1441,5
1352,19
1119,10
1118,2
4278,25
1449,31
4093,2
4092,28
4091,109
466,44
4097,4
4095,26
4094,5
2401,57
4099,21
4098,8
460,1
4857,2
489,35
488,186
487,6
485,2
484,4
482,9
481,2
451,16
3705,3
3923,52
3920,1
3927,7
3924,68
2305,47
3928,49
3929,1
2304,20
4784,47
4142,34
3857,35
3854,3
3850,3
3851,54
3858,6
2896,5
198,32
195,45
197,41
196,42
191,2
190,6
193,5
192,19
4558,95
3672,4
3673,23
4554,10
4555,122
3676,6
3677,37
3674,12
4551,93
2543,64
2540,2
2545,10
520,16
2381,129
2383,144
2387,1
1102,12
1103,30
5003,65
5002,1
5001,51
2768,2
3584,15
1100,9
5005,7
2763,3
2284,1
2767,24
3668,4
902,66
903,14
900,4
901,20
904,92
905,13
4422,65
1842,273
908,16
909,9
1847,3
1846,4
1845,3
1844,35
4959,15
2168,1
1943,3
2164,71
4950,127
4951,3
1940,3
2617,40
2616,25
2612,30
2611,1
1946,35
1947,2
3298,41
1944,17
1908,9
3296,10
3297,6
3291,1
3292,1
3293,149
3450,4
857,12
850,4
3457,9
3455,1
3459,25
858,37
859,6
6,1
425,15
740,51
746,22
749,5
3063,68
3062,19
3061,2
3067,73
3066,1
3065,118
3064,11
2947,38
2946,20
3069,22
2944,12
2943,3
2941,4
2940,24
1050,33
1051,7
1052,1
1055,11
1056,7
1057,7
1058,1
1059,1
1696,53
1697,42
1694,48
1695,1
1693,34
4910,2
1698,25
1699,3
4310,35
4311,3
618,16
4313,22
4317,38
4318,14
610,2
611,62
616,96
617,25
614,1
615,1
1490,73
3670,2
3119,20
3118,6
3117,11
3115,2
1474,2
1478,1
1479,19
2594,59
1307,2
3335,37
3592,1
3334,5
1309,2
4224,21
496,3
4227,10
490,2
4221,1
4222,3
4223,29
24,219
25,14
26,59
27,3
20,18
21,9
22,7
23,20
5039,1
29,49
5034,4
3938,14
3935,8
3934,170
3931,35
3933,15
4139,37
1601,6
4434,7
4131,30
4132,4
4133,23
1874,29
4436,6
3849,74
4430,12
1600,2
4433,4
874,1
4044,1
4045,1
4046,18
4040,10
4042,5
3910,29
4048,21
3266,1
