1869,1553
5259,272
4446,22
2719,66
1866,33
5745,236
965,7
4026,347
4027,1268
4024,499
4025,3064
4022,7
4023,54
4021,51
3798,38
1727,32
1868,521
4029,215
5988,213
5989,2023
981,4
5982,296
160,39
5981,58
5986,39
966,20
5984,461
344,1
3570,1
340,327
341,20
342,276
3998,101
3997,207
3996,1129
3995,583
3994,173
3993,398
349,16
3991,62
3990,52
4686,344
4844,466
457,800
1343,9
4932,127
3573,91
3346,17
4685,5
4935,2330
4732,567
5970,36
4731,28
4736,2292
4737,103
4734,434
2319,2679
2316,5035
2317,318
4738,1569
4937,11
2312,131
2313,69
2311,91
5854,29
4831,52
2184,113
5857,23
5850,4
298,52
5853,2377
3237,5
294,93
292,551
293,127
290,25
291,49
3773,336
802,2
3771,49
4832,55
5749,2
3776,368
3775,141
3774,159
4835,61
1006,452
1325,33
2782,3
4834,18
270,190
4654,911
272,1587
4656,1268
274,887
275,104
276,28
277,155
278,2
279,2
4520,1
4659,3
4658,329
4660,159
581,1
3446,184
4782,25
2269,133
4028,26
2262,104
2263,111
2260,603
2261,280
2266,77
2267,2
2264,188
6058,16
2442,4
2443,1
2446,847
2447,20943
2444,362
2445,1602
2448,414
2449,62
2189,584
3690,10
108,1020
109,270
4830,161
6054,54
103,64
100,5
106,92
107,1348
104,6
105,118
2046,600
2047,131
4811,946
2045,57
4817,817
2043,7930
2040,4452
2041,771
6051,848
4819,2286
4818,962
2048,45
2049,713
2105,156
4645,1211
820,3
2993,29
1086,50
1372,67
1060,4
5116,18
5484,97
2836,31
2639,83
4456,6
2835,17
2142,190
3519,29
3518,68
1901,89
2732,563
3513,108
3512,73
3511,5
2733,1079
1210,97
3516,85
3515,13
3514,716
5297,47
2684,1791
2685,52
2686,61
2687,857
2680,651
2681,200
2682,482
2683,488
5675,1
5406,139
5119,148
1211,24
343,91
1434,704
5118,1
99,63
5482,57
1435,32
4605,7
6010,2
91,28
90,118
94,835
3394,172
1991,1101
3206,74
3205,225
1620,2255
1995,1325
1994,226
3201,470
1996,2360
1999,112
1998,299
1629,815
5400,810
3209,4
3208,2460
3535,3
3534,84
2861,11
2862,11
2863,663
2864,776
2865,99
2866,1138
2867,31
2868,690
2869,110
551,55
550,1092
553,81
552,13
5054,213
5409,94
5055,975
1439,134
5458,249
3697,362
3348,1320
3349,3293
1191,1779
1190,1786
1193,229
1192,61
5454,24
1194,62
3344,219
5457,266
1758,77
1756,1198
1755,345
1754,837
1753,1053
1752,295
1751,515
1750,748
4259,148
4258,2709
1175,911
1174,346
1173,943
1172,264
1171,4135
1170,5053
4251,767
4250,189
4253,1
4252,280
4255,1735
4254,96
1179,84
4256,209
5533,1220
511,24
5531,511
5530,160
5536,156
5535,89
5534,1726
1875,232
5539,416
5538,60
1005,489
1811,1
1285,697
1284,1
1287,1387
1286,8
1281,114
1280,107
1282,2106
515,11
879,451
5439,20
3756,14
3430,31
1579,1358
1578,4710
689,101
1001,89
1872,1
3431,24
685,1998
684,338
687,1807
516,121
1577,118
1576,22
1623,917
682,854
1348,380
875,3
1349,217
3434,11
873,38
3345,257
889,11
870,87
3437,202
1888,120
4592,84
4389,3
3325,10
5628,29
4383,173
4382,61
4381,139
4380,1819
2191,52
4386,563
4385,25
4384,122
1371,767
406,42
405,69
404,196
1374,9
400,149
1379,480
4596,957
1342,167
409,1444
408,6571
3834,125
3835,957
3836,13
3837,196
3830,84
3831,4675
3832,2424
1242,986
454,946
2030,9291
3838,12
3839,1965
455,963
5995,897
4030,877
5997,2
5996,107
4035,49
5990,121
5993,2093
5992,1367
4038,214
1347,2122
5999,24
5998,340
977,41
2318,601
4735,15
379,145
378,1441
3620,10
371,8
373,9
4843,123
374,50
377,1803
376,166
2343,22
1244,144
5107,138
891,7
4348,455
393,27
391,1
390,5
397,628
396,5231
395,220
394,734
398,1539
4345,18
2309,872
2308,46
4344,34
2195,108
4728,618
5855,16
2301,622
2300,882
4727,731
2302,3237
2305,507
5856,19
4723,98
2306,186
5847,140
5846,2
5845,2124
5844,646
5842,94
5841,255
5840,137
3592,540
5849,117
5848,305
5852,37
3203,285
299,39
3742,318
3743,478
3740,4
3741,260
245,1783
4621,114
247,3086
246,2785
4624,1717
4625,875
243,15
242,167
226,10
249,55
248,981
2275,559
2274,18
2276,191
2271,950
2270,122
2273,237
2272,815
5858,11
2279,907
2278,1932
4981,828
1015,5
1846,105
2232,10
125,58
2455,12
2454,1631
2456,2929
2451,47
2453,120
2452,8
3770,12
2155,1186
5208,222
176,306
175,802
174,94
173,591
172,1512
170,1214
2051,13
2050,258
2053,10
1111,515
2055,32
2054,248
4828,21
4829,1128
2059,123
4827,50
3692,202
3693,605
4822,486
3695,1672
4532,102
4533,242
4983,319
3596,114
853,57
3089,3
3088,207
1879,53
1110,536
1367,259
2769,11
1505,61
3526,6
2157,43
3525,24
3522,53
3523,23
3520,2
3521,12
1508,181
3528,35
3541,169
1364,166
3086,264
271,68
4657,296
3080,102
3594,40
3225,45
273,49
658,8
3224,685
4651,929
2695,437
2694,53
2693,34
1603,25
2691,4
4650,700
1974,1552
5497,27
4653,86
1973,11079
4652,6
1972,2204
5837,179
499,410
4557,493
1606,567
4554,2
3232,339
3233,114
5490,61
2133,1
1968,1218
1969,6400
1618,994
1619,336
1616,11489
1617,657
1614,1520
5196,15
1612,268
1613,631
1610,2380
1963,3434
4310,38
1114,121
1363,39
714,22
2873,38
2872,1703
2871,555
2870,221
2877,748
2876,542
2875,160
2874,111
2153,45
2879,4836
2878,1311
3355,15
3354,159
3357,6
3351,1813
3350,2072
3353,8
3352,2694
3358,3
3781,109
5448,474
65,6
3745,7
1366,172
5443,755
5442,43
5441,3
5440,355
2692,11
5446,353
5445,1
5444,475
1768,2504
1762,44
1763,39
1760,10
1761,19
1766,156
1767,995
1764,89
1765,150
1140,270
4988,24
1789,80
2966,16
5509,1
5505,17
5502,27
5503,89
5500,41
1547,1223
1544,140
691,208
696,438
697,664
694,90
1541,1146
698,120
699,5
1548,846
1549,2032
1220,1
2382,26
546,45
547,1
1781,42
548,597
549,5
1864,51
1782,1360
5627,8
3885,4
1783,87
4530,410
2969,127
2064,57
1785,1221
1627,14
2388,102
1787,32
3682,2
5137,31
3880,455
2649,5
4531,437
2044,92
5477,153
5612,8
5611,502
3322,294
5614,277
5615,3
415,833
416,3
417,68
609,347
1389,76
412,5
5716,134
1384,122
5472,18
1386,122
1387,123
1380,4592
1381,3925
1382,1220
1383,1829
3827,1
5003,57
3825,513
5714,627
3326,10
5002,28
3582,52
3829,522
3828,155
3328,31
5000,162
1177,2
1254,17
5007,116
5006,6
4282,1804
4283,1
4280,1427
4281,325
4286,138
4284,85
781,2
5461,4
4288,102
5004,18
2403,115
2099,17
368,62
2762,20
366,1115
367,28
364,22
365,8
362,23
3574,7
3214,11
5274,32
5008,3
5275,689
2098,501
1777,3
380,817
382,385
383,60
4985,17
385,9
387,148
388,942
389,593
1770,13
4758,660
4759,662
5272,4
4750,279
4751,40
4752,45
4753,344
3747,284
4755,6
4756,1
4757,21
5872,2065
5873,1033
5871,1452
5876,396
5877,2614
5874,6
5875,32
2792,39
5878,45
5879,44
1074,9
3759,88
5462,52
5376,8
4664,17
3751,296
5278,57
3753,1938
3755,70
3754,127
1073,80
182,665
4632,10
258,3832
259,75
2194,219
4636,1923
4635,26
2197,1022
252,1121
253,843
250,560
4638,792
256,134
257,42
254,507
255,767
2200,1105
2201,130
2202,3304
2203,637
2204,335
2205,2147
2206,206
2207,10
2209,133
96,559
2429,3502
2304,50
4812,403
2420,434
2423,69
2424,122
2425,16
2426,1811
2641,137
901,59
168,165
169,801
165,361
166,12
167,229
5467,93
161,725
162,25
163,4
4839,860
4838,119
3688,104
3583,10
4528,73
3683,390
4526,52
4833,835
3680,1043
3687,189
4522,341
4521,698
4836,277
4422,3
3212,305
2518,31
2519,179
2514,1
2516,1
2517,114
4420,747
2512,2
2513,452
2734,25
2735,167
2736,10
4421,15
2730,59
2731,1252
5298,117
5299,285
5296,498
1847,760
5294,11
5295,55
5292,44
5293,158
5290,166
5291,352
3531,514
3530,3
3533,246
3532,901
5058,930
5059,1992
3537,44
3536,46
3539,34
1090,174
5056,941
5057,1449
5050,183
5051,154
5052,1441
1091,489
1814,798
1815,29
1816,131
1810,421
4338,25
1812,5
1813,3587
1093,169
1818,1272
1819,4
1107,4
4959,7
5468,166
675,38
2169,466
4334,1065
4335,1021
1098,855
1087,119
6070,31
1099,414
3042,48
672,271
4331,6
2167,41
1608,773
4987,150
1979,32
1978,4
1601,270
1976,3334
1975,663
1602,33
1605,82
1604,94
1971,1055
1970,2047
809,90
808,36
4884,90
803,5
908,53
2349,77
807,290
806,3
805,4
4437,5
2846,14
2844,82
2843,33
2840,20
2841,29
3321,29
5474,57
3323,1515
3324,43
5473,47
5470,16
3327,11
1624,2036
3329,1825
1309,24
1775,721
1774,2258
5276,155
1776,326
5270,28
5271,429
1773,60
1772,178
1779,80
320,723
3138,137
321,288
1990,65
3975,564
5516,10
1159,630
1158,526
2999,9
5433,31
1157,825
3976,63
1150,890
2162,7
5519,836
5518,679
3778,26
5511,1
59,3335
5801,224
5517,8
58,333
118,81
1550,591
3038,93
1554,546
3034,112
3035,91
57,868
3037,84
3030,332
3031,826
3032,1508
3033,1382
537,1
55,7
533,1
54,17
4662,16
2992,24
3468,60
56,4795
1908,122
2994,8
1909,38
2995,1071
5605,748
5604,175
5607,42
5606,346
5601,183
5600,139
5603,145
3295,557
2997,81
5609,157
5608,102
3724,12
4690,192
3297,222
2772,65
3290,8
3291,39
429,1381
428,978
3292,1406
1399,1302
1398,191
1397,383
420,22
423,227
422,281
425,8
424,10
1391,105
4693,122
3812,53
3813,164
