130,47,955,0.000941145
622,1229,227,0.00012704
3690,417,449,0.00304884
4279,1508,930,0.000833701
4969,1879,1898,0.00107248
2773,1554,1923,0.00233849
2690,1701,1471,0.00120731
1359,566,1783,0.00321553
1683,1731,739,0.00116119
150,2007,53,0.0009543
1423,597,1505,0.00446289
548,199,1732,0.0146269
1939,991,887,0.00104331
1486,1949,631,0.00120228
309,106,1853,0.000928844
1173,1927,484,0.00106514
2146,1022,1364,0.00408034
1677,734,1640,0.00190879
4890,1736,1762,0.00016199
1741,1571,771,0.00138218
4985,1906,1908,0.00245377
57,1487,20,0.0002304
3646,381,1814,0.00265751
1988,1507,923,0.0017602
1810,818,813,0.002285
847,468,327,0.00107656
2316,1155,1303,0.000198685
3053,1918,1924,0.00227257
1995,927,1496,0.000724541
3973,1366,630,0.000114004
4274,927,1490,0.00109662
4001,654,1944,0.000670971
4225,865,1983,0.00361807
3959,616,786,0.000665705
1067,425,1299,0.000129126
649,454,238,0.00235868
2220,1085,1097,0.000343947
2897,1705,1697,0.0016919
1472,668,625,0.000646902
1555,1348,667,0.000700851
3828,598,522,0.000624632
214,762,74,0.0018797
4531,1197,1275,0.00106861
1711,1805,755,0.000761134
4760,1494,1698,0.0013842
3606,353,1825,0.00254478
987,388,1763,0.000352996
1585,1608,686,0.00295264
5043,2078,2079,0.00193441
2777,1560,1557,0.00222286
3286,88,96,0.0014431
698,1504,256,0.000262153
1035,426,410,0.00275191
1933,1653,885,0.0034748
2578,1680,1370,0.0042403
69,24,1432,0.00265043
3220,47,887,0.000562784
1384,849,579,0.000139235
3873,547,633,0.0017973
2946,1935,1771,0.0019178
1493,635,664,0.0001497
4336,991,1913,0.00109618
1255,522,598,0.000624632
1719,762,759,0.00244295
2641,1424,1421,0.00136963
4970,1881,1884,0.00134326
557,414,203,0.0018933
4180,822,823,0.00114024
93,622,34,0.00248121
3978,636,2036,0.00139646
146,631,51,7.37082e-05
3928,587,680,0.00514704
1373,572,1113,0.00290991
3410,773,183,0.00455868
2251,1849,1106,0.0012384
2170,1672,1046,0.00228246
889,696,343,0.00284262
265,91,1507,0.00264247
2597,1383,1580,0.00389422
1027,453,407,0.00124883
3948,605,788,0.000844513
4863,1683,2068,0.0017812
3046,1901,1907,0.000557731
4373,1039,1113,0.00488197
4780,1516,1998,0.00276195
1092,1436,435,0.0026308
2407,1226,1225,0.00303203
1980,1533,919,0.00436322
3021,1875,1861,0.000200278
2621,1829,1409,0.000719528
4834,1605,1607,0.00136206
2500,1658,1314,0.00315981
3453,212,1087,0.0016424
807,305,304,0.000845803
1526,1422,655,0.0015346
1288,538,537,0.0037416
4029,675,1075,7.80859e-05
2293,1476,1139,0.00128271
4973,1885,1994,0.00314158
3794,498,741,0.000318745
936,1237,365,0.00257323
4627,1327,1720,0.00339315
4963,1856,1987,8.72001e-05
3250,66,2067,0.000956306
5029,2036,2041,0.00130825
5030,2036,2042,0.000559982
1396,913,584,0.00142136
2868,1667,1666,0.00131225
2025,941,940,0.00149476
2099,994,1158,0.00424707
3995,649,2026,0.00362064
169,160,60,0.000151426
2466,1296,1291,0.00107931
3181,20,1000,0.00361844
1564,1700,672,0.00329074
30,9,7,0.00306826
1098,439,438,0.00451757
3467,220,1505,0.0020697
4257,1624,898,0.00341928
2024,946,939,0.00378174
1178,1816,486,0.000120204
1087,439,433,0.00266853
1017,1633,403,0.000161783
4654,1365,1358,0.00113713
3654,385,1078,0.000829879
33,9,8,0.0036919
2531,1333,1456,0.00161111
3372,157,1524,0.00204169
3501,245,534,0.000123001
345,1488,118,0.000631104
3524,283,444,0.00125146
4749,1479,2020,0.00329378
1558,670,2032,0.00125938
1740,770,1102,0.00317654
227,2038,78,0.00162225
4697,1412,1749,0.00025754
304,649,104,0.00292688
3868,545,546,0.00407545
4250,888,889,0.00123801
946,1653,370,0.00642699
3870,546,1477,0.00128975
1986,923,926,0.00118986
3095,1993,1990,0.0019918
3871,546,1478,0.00401647
4100,746,1093,0.00174362
2480,1303,1333,0.00221962
3915,579,1244,0.00164771
2244,1886,1104,0.00122035
3320,115,622,0.0020008
473,174,171,0.00173344
1161,481,478,0.000541209
1729,1198,764,0.00126641
490,1584,177,0.0018119
1290,1177,537,0.000573306
1469,1936,624,0.000344738
826,1051,315,0.000545632
824,1051,314,0.000895933
2089,1532,986,0.00496959
3993,647,1586,0.00119699
4886,1734,1739,0.000286351
4885,1734,1737,0.000260146
4153,799,1747,0.00118313
442,159,1578,0.000766905
410,146,1460,0.00085452
2652,1436,1435,0.00220612
837,486,323,0.000182538
4837,1610,1611,0.000590502
950,626,372,0.0022198
4052,700,1872,0.00146014
4838,1610,1612,0.000108801
4539,1205,1359,0.00115126
2655,2006,1437,0.000534601
3733,436,1415,0.000233328
1233,511,1975,0.00275694
4385,1053,1061,0.000706711
3553,304,1405,0.000243925
216,75,1557,0.000164049
4171,814,1761,0.000230027
3162,10,1098,0.00186099
2460,2075,1285,0.000968841
4022,670,1873,6.2e-05
4174,815,1836,0.00138163
3836,619,525,0.000855701
4865,1743,1755,0.00111117
817,1801,309,0.000864303
707,259,1231,0.000411
4903,1752,1755,0.000218438
151,1269,53,0.000537304
4945,1830,2023,0.0015171
607,644,222,0.00050587
2179,1145,1055,0.00420458
4896,1743,1759,0.0001006
732,270,1092,0.000203246
1828,2023,829,0.00132084
113,56,42,0.000173219
611,864,224,0.00701532
381,763,133,0.000173123
53,18,26,0.00100132
4905,1756,1757,0.000544115
314,1836,108,0.00350564
3203,34,622,0.00248121
2539,1339,1338,0.00153325
4735,1456,1664,0.000181255
2981,1942,1808,0.00177063
1258,1623,523,0.000419337
706,1778,259,0.0044032
2520,1972,1326,0.00277101
1063,424,423,0.00172573
3402,178,830,0.000116759
3318,114,1766,0.0024786
3574,319,321,0.0002496
3328,496,118,0.000231886
221,833,77,0.000414289
4944,1829,1830,0.00305298
1663,1793,728,0.00022942
3161,10,1894,0.00251223
2379,1861,1200,0.000136202
1836,834,836,0.00196798
3383,163,575,0.00102595
1880,856,1502,0.00330672
2201,1075,1073,0.000590334
447,1847,161,0.00142684
2282,1655,1130,0.000848323
2035,945,951,0.00165725
2928,1762,1743,0.000217319
2744,1531,1718,0.000345177
289,152,100,0.003817
9,1239,1868,0.00101011
1477,627,912,0.000721876
4371,1041,1039,0.000446281
1393,1386,582,0.00244166
3321,115,148,0.00146573
1785,2066,800,0.000230562
1865,1242,848,0.000203953
1824,823,822,0.00114024
4470,1135,1740,0.000327938
4672,1384,1519,0.00081452
3675,404,641,0.00300113
4070,714,1018,0.0011765
59,502,20,0.00393191
2934,1752,1751,0.00066521
1156,474,1234,0.00313113
4220,857,1325,0.00365571
699,256,1942,0.0032023
1737,1253,768,0.0010316
3718,429,1930,0.00625731
4813,1589,1590,0.000438121
1289,1233,537,0.00260872
3433,196,292,0.000772635
1461,1113,620,0.00711224
4744,1470,1997,0.0012515
2428,1254,1251,0.00140756
4071,714,1016,0.00111316
1596,692,1511,0.00345645
368,1306,128,0.00015669
4862,1683,1686,0.00124533
3946,602,2066,0.00254068
4239,880,1479,0.00261275
3374,160,888,0.00112316
4677,1389,1460,0.00264243
139,1860,49,0.00191604
2189,1381,1065,0.00214321
1069,510,425,0.00354114
569,207,221,0.00258089
975,1950,384,0.00344039
1574,679,1466,0.000341537
543,480,197,0.00358418
1565,674,1112,0.00223638
3608,354,358,0.00037393
3225,50,109,0.00237471
3290,93,1991,0.000328746
2758,1541,1542,0.00277825
1209,1381,497,0.00182816
2647,1428,1427,0.0022138
2482,1305,1309,0.00318153
4691,1410,1754,0.000265068
840,1857,324,0.000603522
3048,1912,1906,0.00183989
1715,759,757,0.000131596
4188,834,1933,0.000469291
1371,572,682,0.00432952
4456,1124,2058,0.00492923
1095,515,436,0.00025013
3420,189,208,0.000412541
3500,243,568,0.00011661
4392,1063,1227,0.000927096
4739,1686,1695,0.000339068
2908,1868,1718,0.00257884
2476,1620,1302,0.000191509
4312,959,964,0.00182552
2163,1649,1038,0.0024523
2588,1378,1377,0.005582
2587,1378,1376,0.00422334
3923,583,1780,0.00265221
2720,1699,1501,0.001044
2863,1662,1669,0.000184253
3213,41,143,7.75e-05
1082,437,432,0.00141613
4205,844,858,0.001287
3109,2033,2016,0.00015742
1298,1495,542,0.000762901
64,1072,22,0.000543118
1019,641,404,0.00300113
709,735,260,0.000875582
2279,1414,1128,0.00108579
4065,710,1942,0.000745436
232,406,80,0.0022681
1366,1519,569,0.000872345
549,199,1430,0.00174317
1330,555,804,0.000212947
4567,1256,1270,0.000407608
1329,555,806,0.0062974
2888,1688,1692,0.012609
5020,2012,2014,0.00114218
3701,420,1648,0.0032632
1525,1402,655,0.00155955
2706,1631,1491,0.00156851
1643,1586,718,0.000305868
3933,591,604,0.00201346
812,1305,306,0.000127
1311,633,547,0.0017973
762,1374,281,0.000348127
3782,494,1229,0.0032354
2360,1188,1187,0.0018258
2077,1701,977,0.0028726
1636,1586,714,0.00257499
3423,191,1710,0.00133659
1425,865,599,0.00716857
3308,107,126,0.00327704
4142,787,862,0.00273681
3582,330,1501,0.00411331
4792,1718,1531,0.000345177
80,30,29,0.000591387
1929,883,1549,0.0022091
4660,1371,1551,0.000121553
4651,1924,1355,0.00628937
4996,1934,1935,0.00242785
4087,729,1585,0.001989
3893,563,2006,0.000913516
3931,590,1947,0.00163885
2190,2080,1066,0.0010209
1239,1292,513,0.000948677
2959,2071,1782,0.000846804
5022,2014,2017,0.000183341
4138,785,1527,0.00254689
2150,1040,1026,0.000686563
3789,496,1271,0.000626126
588,1822,214,8.17382e-05
72,25,824,0.000884328
4129,769,1869,0.000274307
3022,1862,1861,0.00232287
1212,2045,499,0.0010047
1003,1164,396,0.00134792
3958,613,614,0.00213994
1022,1464,405,0.00221754
208,72,143,0.00188868
1151,1002,471,0.00229159
389,138,372,0.00171771
4261,1681,917,0.00201453
4063,709,1858,8.00181e-05
1445,1276,610,0.00104098
3901,570,886,0.00116798
4986,1906,1912,0.00183989
984,965,387,0.000347591
457,268,164,0.00193321
981,397,386,0.00280925
1932,884,1012,0.000465114
378,284,131,7.30154e-05
5023,2014,2018,0.000692156
2176,2015,1053,0.000445448
2835,1861,1627,0.00392554
2002,930,1508,0.000833701
3483,235,1502,0.0021444
3278,83,172,0.00163962
4201,1834,842,0.000790701
4379,1049,1051,0.000207702
2236,1887,1100,0.000408171
4793,1911,1536,0.000200789
3509,250,1235,0.00104612
220,863,76,0.000534338
4850,1841,1645,0.00233628
1049,469,418,0.00112266
1332,1089,556,0.0045237
1867,1851,849,0.0039434
4308,957,960,0.00216943
2534,1566,1334,0.000925101
918,360,779,0.000172958
4745,1470,1989,0.0019483
2345,1178,1177,0.0030359
58,1569,20,0.000995214
4003,655,657,0.00122447
3079,1961,1979,0.00333061
3754,459,505,0.000935801
4510,1178,1179,0.00102915
262,194,90,0.00281882
145,268,51,0.0001058
3466,220,976,0.00147741
912,358,354,0.00037393
2997,2023,1830,0.0015171
2769,1556,1551,0.00517637
640,1502,235,0.0021444
432,156,1721,0.00693348
1198,1325,494,0.00393341
1200,1325,495,0.00146931
4984,1900,1904,0.00191513
2598,1383,1527,0.00369052
1088,434,466,0.0038077
2110,1025,1003,0.00116524
746,274,394,0.000410647
4509,1178,1182,0.000961401
1510,1569,646,0.00362733
3,474,413,0.00186789
2193,1741,1068,0.00109171
1085,1062,433,0.00108806
4853,1652,1660,0.000208804
2174,1441,1050,0.00212523
679,1508,249,0.0025227
1930,900,883,0.00307055
435,157,185,0.000121862
175,62,1784,0.00088457
3706,423,422,0.00383186
143,323,51,0.00174901
603,1027,221,0.000390761
2789,1932,1571,0.00406821
2324,1162,1163,0.000485906
2086,983,982,0.000367828
4930,1807,1812,0.002104
129,1321,47,0.000819232
4622,1319,1989,0.00194084
2004,1337,931,8.90728e-05
2212,1617,1081,0.000757506
393,626,139,0.00173353
4967,1866,1879,0.00503552
2936,1755,1752,0.000218438
1593,1859,691,0.00230812
2566,1353,1372,0.000267365
1181,1563,487,0.000126415
3990,1000,646,0.000979607
1778,1643,792,0.00295839
4897,1746,1749,0.000288656
584,382,212,0.00270595
1327,848,553,0.000480142
3535,289,2062,0.000235795
5026,2016,2033,0.00015742
3196,29,30,0.000591387
2210,1814,1080,0.00153174
357,623,122,0.00248162
2778,1928,1558,0.00302184
1185,505,489,0.00201608
531,193,539,0.00313154
1960,904,903,0.00220784
1647,723,920,0.000282003
1305,1476,545,0.00140356
3642,380,2002,0.00472702
252,761,87,0.000430617
596,773,218,0.0014905
4468,1132,1715,0.00274626
5012,1977,1981,0.00385046
317,1820,108,0.0062364
4428,1098,1855,0.00252029
874,1624,338,0.00355396
2983,1811,1810,0.00466501
2404,1224,1223,0.00302236
2406,1226,1224,0.000544566
4719,1436,1642,0.0054624
31,1434,7,0.00283025
1247,1384,517,0.000816706
453,967,163,0.00310826
4725,1443,1446,0.00196831
2188,1372,1065,0.00051805
1307,694,545,0.00597067
4877,1716,1717,0.00103774
691,1608,253,0.000148227
3812,511,1972,0.00015486
3681,407,826,0.000978001
313,1821,107,0.00142096
1068,1186,425,0.000655087
229,79,1162,0.00192393
3824,517,1384,0.000816706
4968,1872,2082,0.00345624
1718,1581,758,0.000990709
617,1921,225,0.00249331
879,1918,340,0.00257044
1724,1252,762,0.00238299
1915,881,877,0.00345015
4518,1184,1623,0.00241879
2618,1425,1406,0.00264202
1876,2029,853,0.00437359
2855,1660,1652,0.000208804
4815,2063,1591,0.000121276
501,181,180,0.000129847
1972,912,1645,0.00697338
3851,535,1139,0.00402728
2327,1760,1165,0.00173873
674,247,335,0.00130949
3644,381,382,0.00387206
194,126,67,0.00207695
105,87,38,0.0020408
4353,1016,1017,0.0017917
537,1980,195,0.000471225
4635,1336,1997,0.0031148
925,362,397,0.000356382
2217,1542,1111,0.000164186
3312,108,1820,0.0062364
3334,122,623,0.00248162
818,311,310,0.0008753
553,201,911,0.00094617
1404,588,1875,0.000139901
4347,1006,1031,0.000846688
2925,1757,1738,0.000757022
2987,2050,1819,0.00315422
426,1483,154,0.000174283
2116,1031,1006,0.000846688
1845,859,838,0.00215817
519,1055,187,0.000137607
3527,285,1880,8.64037e-05
3226,50,145,0.000170118
787,1029,291,8.98143e-05
356,763,122,0.00153493
1385,1259,579,0.000997448
4478,1772,1140,0.00102537
955,376,374,0.00299159
2319,1157,1156,0.00245213
590,215,214,0.00141865
629,236,229,0.00440907
2601,1660,1385,0.0001163
3775,489,505,0.00201608
3068,1946,2057,9.59876e-05
2895,1693,1694,0.000488656
2821,1615,1605,0.000820295
3538,291,1044,0.00191171
2891,1693,1690,0.00111003
2361,1238,1189,0.00124126
1655,1455,726,0.00252543
4412,1079,1398,0.0019586
1874,1433,852,0.00138189
2572,1577,1358,0.00477755
1029,826,407,0.000978001
1725,1766,762,0.0001786
3609,354,359,0.00189977
416,1367,150,0.00113426
712,261,910,0.000119779
471,170,1521,0.000398379
758,1284,279,0.000395621
895,345,1764,0.000184303
711,261,915,0.00340708
3859,539,1616,0.00108761
2600,1717,1385,0.00090236
964,377,1304,0.00251864
2685,1468,1470,0.00218417
292,1459,101,0.0001057
1112,501,447,0.00069994
332,1209,113,0.000328618
4296,940,1716,0.000404841
4364,1032,1954,0.000917104
4723,1440,1441,0.0004597
1121,607,450,0.000526314
1334,2057,557,0.00469165
2798,1590,1589,0.000438121
