5831,4924,1
2435,5071,2
2435,5070,4
1965,3596,6
5448,5937,17
3131,3143,29
3131,3142,1
3131,3145,1
2201,5193,2
2201,5192,3
2201,5191,6
2201,5190,9
3178,2500,1
5448,5938,1
6062,4858,3
1036,207,3
5930,5391,3
5930,5390,1
3968,1088,1
458,5308,1
4302,3144,1
4302,3145,1
1036,209,3
5470,1451,3
1281,2175,2
3414,3414,1655
1281,2179,2
9,5057,22
1388,3564,1
2878,752,2
5195,3960,12
1072,2356,1
6067,1526,3
2878,754,4
5363,1373,1
3850,4973,1
671,3867,6
5363,1370,8
671,3861,3
1313,2962,5
5363,1374,1
4964,2275,1
3807,6048,1
516,4173,7
516,4174,9
4964,2273,1
4857,1741,1
1038,1036,5
4229,2988,3
3336,452,2
1401,3543,4
455,5431,3
5230,595,10
2403,5429,1
2631,757,2
3882,3882,4
3184,2764,1
5842,2219,7
4818,154,51
293,2330,16
293,2331,4
1037,452,23
3445,4515,1
1037,451,7
5842,2211,1
4533,2795,2
3673,1082,14
4279,180,3
664,3984,2
664,3986,1
2308,4116,1
2308,4117,9
2373,5271,1
248,4321,1
1314,2962,6
664,3989,10
1990,23,11
1963,2986,1
4334,4305,2
4334,4306,1
1422,119,1
1858,1700,6
2311,2720,3
3625,3625,28
4614,4614,9
2480,5462,5
3074,353,1
5435,5435,235
2350,3960,3
3869,132,1
3571,1883,3
3815,985,3
1097,1072,5
1097,1073,1
3256,269,1
5490,2820,2
3802,254,1
5606,6115,2
3802,250,2
6031,1540,10
4232,5400,9
3197,1468,1
2660,2609,1
4010,56,1
5448,3460,4
4115,4260,4
4115,4261,5
4115,4262,5
508,3640,4
117,5257,12
3536,3536,29
746,671,1
746,673,23
4391,3800,1
870,882,3
746,674,1
2155,3906,15
2155,3907,1
3630,3242,6
6086,3840,16
2155,3900,1
1022,461,12
5424,2729,1
78,78,15
638,2690,7
2049,2241,3
2520,2521,11
2520,2520,432
1534,599,4
4916,1753,5
5269,5169,7
4024,3809,6
4916,1754,3
5360,2969,2
1542,4809,1
440,1321,2
2682,5804,2
3467,4846,1
1567,1586,1
1090,4139,4
508,4165,50
508,4167,1
1973,2366,1
4826,1577,2
4826,1574,2
4826,1575,1
508,4168,2
3352,4,5
5364,4935,1
5364,4934,2
3489,3490,2
5692,1976,1
900,3235,1
331,68,5
3609,4252,1
455,5883,1
3609,4251,1
331,60,4
1839,5000,1
3665,2595,4
3087,329,70
331,67,3
3665,2596,42
4801,1900,1
2259,1794,7
2212,2212,6
3414,3413,2
1567,1645,1
1571,3101,3
1571,3100,37
4846,1381,1
586,5549,2
586,5548,6
154,148,16
2001,2039,3
2001,2035,1
2001,2034,4
154,145,1
3244,2067,1
2397,3053,1
5468,3180,17
2325,2647,2
408,2924,1
5152,3796,1
5152,3791,3
5152,3793,1
3134,3446,1
1878,2257,5
6067,1527,5
1878,2258,10
1878,2259,3
3070,2180,199
1802,3048,1
5772,1924,2
6067,1528,1
5829,5830,4
3101,258,2
6067,1529,2
493,5418,1
3026,3033,43
3026,3030,5
3017,5594,263
2647,3948,6
2647,3949,1
5928,4393,3
355,165,1
355,167,5
4318,1582,2
312,309,1
2490,151,2
2490,150,6
6001,1171,2
3048,3708,1
3256,2430,5
3661,123,3
4940,1973,3
2150,1140,1
4964,2276,3
5173,5898,8
2527,3960,2
4393,6059,4
2487,3020,4
5173,5897,16
3394,3394,12
5173,5893,18
992,4386,16
2721,1700,3
2181,280,10
2181,281,2
2181,283,2
2181,284,5
2300,75,1
4753,4750,4
4753,4751,1
3070,2729,197
4967,4302,1
4046,4564,86
4046,4565,57
4046,4566,9
5849,3418,3
1784,2276,4
5630,5593,19
117,2325,12
335,5877,3
2242,2008,2
5849,3417,9
5849,3416,16
5720,1890,1
4689,1370,10
3651,2470,1
4850,4868,1
4450,4714,1
5820,6115,1
2475,5328,134
3707,4125,1
2257,2258,16
2257,2259,16
1335,2966,2
857,437,1
2566,1735,25
2566,1734,8
3789,2008,5
2257,2257,271
3606,4846,33
2606,3507,1
2893,5177,1
2893,5178,8
5763,3278,2
5332,4987,1
5332,4981,43
5332,4983,15
5332,4982,44
1784,5135,16
4404,4416,4
4404,4415,4
5925,944,22
4742,3453,4
5343,1948,1
2647,49,1
1157,4380,1
2872,5523,25
2872,5526,9
2872,5527,166
2872,5524,1
2872,5525,35
4998,4977,7
3753,4651,18
4587,4606,24
4998,4979,5
5525,4317,1
631,1856,15
631,1857,6
5864,5864,203
631,1852,2
4338,3563,1
631,1850,7
631,1851,4
4818,153,3
631,1858,31
2278,5411,1
389,1970,10
2966,691,3
3681,3616,1
2083,4916,3
389,1976,112
2083,4918,2
2879,2034,1
589,5497,1
4412,944,1
5777,2479,2
4412,946,1
3681,2560,2
5099,5100,100
5099,5101,25
2249,5829,1
1614,2591,4
723,1939,12
2657,5136,4
4886,5208,1
5178,5413,53
3676,3442,20
4972,717,1
1900,1899,3
3411,2220,6
642,3386,1
1509,4824,3
1587,1837,2
1509,4823,3
840,637,1
642,3381,2
4258,1504,2
3480,2764,1
4453,5553,29
4270,394,5
1792,4738,1
2521,1775,1
2464,2940,1
1307,1387,2
4822,2479,6
4478,3681,1
5652,5740,4
1940,1028,1
3184,5382,2
5370,1484,1
4822,2470,106
5370,1486,3
3912,5664,1
1618,5887,18
3212,1878,6
5965,5964,1
5965,5965,11
1967,1965,1
35,1206,1
225,4330,1
4824,2129,2
2131,1818,2
1752,4708,3
5653,5042,1
4651,5055,2
3910,3910,992
4651,5053,1
2921,5873,6
253,249,18
253,248,56
3496,2973,1
4245,1885,5
4277,6122,1
4697,3248,2
3672,4703,3
4833,2816,19
3672,4704,8
3672,4705,1
5164,1932,1
5869,3457,17
2886,2892,2
5669,1306,18
5720,2761,1
4120,2197,46
574,1269,1
5931,451,1
3368,1568,3
30,1892,6
754,1189,66
30,1894,2
2162,5591,1
2748,3996,4
1657,1743,1
1527,6025,1
1011,2373,1
3288,5776,3
647,4959,1
633,4971,1
4934,5365,1
633,4973,2
3351,3474,22
1947,1751,3
1947,1750,4
3351,3473,2
3351,3472,6
198,3988,1
2702,4607,4
3223,3223,33
598,415,2
3101,2469,2
1159,4044,6
1159,4047,1
1159,4046,13
4241,4247,1
1159,4048,3
3704,235,4
4987,342,1
3704,230,1
200,3997,6
200,3996,64
200,3998,8
1956,1038,1
