5831,4924,2
2435,5071,1
2435,5070,2
2124,5873,6
1965,3596,3
5448,5937,30
3131,3143,13
3131,3142,1
2201,5193,3
2201,5192,1
2201,5191,4
2201,5190,4
1036,207,4
5930,5391,2
458,5308,1
1291,1827,1
201,5937,1
1036,209,8
5150,4900,1
1281,2175,1
3414,3414,395
1281,2179,1
3414,3413,1
2878,752,1
5195,3960,3
6067,1526,3
6067,1527,15
6067,1528,1
4280,2456,1
671,3867,5
5363,1370,4
671,3861,6
1313,2962,5
4964,2275,1
3807,6048,1
3322,2322,1
516,4173,1
516,4174,5
4857,1741,1
4229,2988,5
6116,2267,1
4318,5720,3
3336,452,1
2075,5114,2
1401,3543,2
3097,4320,3
1401,3544,11
4818,153,6
3336,451,2
5842,2219,7
4818,154,50
293,2330,9
293,2331,1
1037,452,18
1037,451,3
4533,2795,5
618,4252,3
3210,5073,5
3673,1082,7
1697,608,1
4279,180,2
664,3984,5
998,62,1
664,3986,2
4970,1782,2
2308,4116,2
2308,4117,7
2373,5271,1
1314,2962,4
5521,5250,1
664,3989,18
4238,635,1
4334,4305,3
4334,4306,1
2447,547,1
1422,118,15
3625,3625,63
4614,4614,8
2480,5462,6
3074,353,1
2350,3960,1
2283,5882,1
1172,5608,1
3815,984,1
3815,985,2
1097,1072,2
3508,727,6
4921,5362,2
3802,254,4
5606,6115,4
3802,250,4
627,4835,7
5370,1926,2
4247,2279,1
4010,56,4
4115,4260,8
4115,4261,17
3428,5171,1
4220,4442,3
508,3640,6
3536,3537,1
3536,3536,97
1453,5470,1
746,671,1
746,673,19
4165,4479,18
870,882,2
746,674,1
2155,3906,1
2155,3907,2
3630,3242,2
6086,3840,8
1679,3488,1
691,691,10
2049,2241,3
2520,2521,8
2520,2520,235
1534,599,6
4916,1753,1
5269,5169,1
4024,3809,1
4960,1028,1
4916,1754,3
4509,3076,1
5878,973,1
1502,2618,1
440,1321,11
3467,4846,1
1090,4139,9
508,4165,74
220,220,1
508,4160,3
2023,5096,1
4826,1579,1
4826,1574,4
4826,1575,1
3352,4,14
331,68,2
3609,4251,1
331,60,2
409,508,4
3665,2595,4
3087,329,52
331,67,1
3665,2596,26
3652,451,1
3652,450,2
3652,452,2
9,5057,4
1571,3101,2
1571,3100,10
586,5549,2
2212,2214,3
154,148,2
2259,1797,1
2757,5161,1
2001,2039,2
2001,2034,1
2259,1791,1
3350,5992,4
5152,3794,1
1524,1526,1
5152,3791,1
5152,3793,1
3134,3446,2
1878,2257,2
2823,2418,1
2230,5815,1
1878,2258,5
1878,2259,2
4735,3890,1
5829,5830,9
6067,1529,2
493,5418,1
3026,3033,11
1961,2693,1
3017,5594,160
2647,3948,4
685,686,9
5928,4393,5
4005,312,1
355,165,1
355,167,7
355,166,1
355,169,2
5028,1379,1
312,309,3
2490,151,1
2490,150,1
3496,5546,1
2040,3329,17
53,3734,1
3606,4770,1
1610,1241,3
3256,2430,5
3661,123,1
4940,1973,4
870,874,1
3335,5112,2
5173,5898,2
5611,3017,79
4393,6059,9
2487,3020,1
5173,5897,15
3394,3394,4
5173,5893,2
992,4386,10
1970,3504,1
3805,3544,3
3194,1321,1
2181,280,6
2181,281,4
2181,282,1
946,80,1
3070,2728,2
3070,2729,114
4967,4302,2
4046,4564,35
4046,4565,13
1784,2275,4
1784,2276,5
5630,5593,8
117,2325,4
1981,3899,1
3970,3211,1
5849,3417,9
5849,3416,6
4689,1370,7
1571,5639,8
3223,4258,1
2321,2256,1
5820,6115,1
935,2872,1
2475,5328,127
3707,4125,2
2257,2258,9
2257,2259,6
1335,2966,2
2566,1735,22
2566,1734,10
2257,2250,1
2257,2257,187
3829,2129,2
3397,4865,9
3476,971,1
3093,732,1
3024,3028,1
2893,5178,7
6111,6109,1
5332,4987,1
5332,4981,20
5177,5413,3
5332,4982,25
2988,5230,1
1784,5135,9
79,3604,2
3024,3025,1
4404,4415,1
2630,4302,1
2872,5523,6
2872,5526,6
2872,5527,46
2872,5525,21
4998,4977,6
3753,4651,1
4998,4973,2
3912,3280,2
5904,4117,1
4587,4606,15
4998,4979,4
4998,4978,2
631,1856,8
631,1857,2
5864,5864,74
631,1850,6
2918,1973,1
631,1858,8
389,1970,5
207,3625,5
3681,3616,1
2083,4916,3
389,1976,101
2083,4918,2
5285,5367,3
5774,1589,1
467,4471,1
4412,944,2
