1233,559,1
5831,4924,3
2435,5077,2
2435,5071,2
2435,5070,4
1965,3596,5
5448,5937,38
3131,3143,18
3336,451,1
2201,5193,4
2201,5192,2
2201,5191,8
2201,5190,4
3178,2500,1
1036,207,11
5930,5391,4
5930,5390,1
1291,1827,1
3372,5820,1
316,935,2
3968,1087,1
1490,6113,1
78,78,13
3203,3899,1
5852,2351,1
3414,3414,1819
1281,2179,1
1281,2178,1
9,5057,10
2878,753,1
2878,752,1
4276,1969,1
6067,1526,4
2878,754,5
6067,1528,1
3850,4973,1
671,3867,7
5363,1370,18
671,3861,8
1313,2962,9
5363,1374,1
4964,2275,1
3807,6048,7
516,4172,1
516,4173,11
516,4174,18
429,5923,1
1496,5548,1
982,1263,1
4229,2988,3
3807,6047,1
4318,5720,1
323,1171,1
2075,5114,1
2198,5933,1
6111,6109,1
455,5431,13
5230,595,17
4427,5955,1
2414,3658,1
1401,3544,3
4818,153,13
5842,2219,5
4818,154,54
293,2330,18
293,2331,3
1037,452,41
1037,453,1
1037,451,6
4533,2795,2
3673,1082,11
4444,1659,3
4279,180,2
664,3984,6
664,3986,2
2308,4116,3
2308,4117,7
2373,5271,1
1314,2962,1
664,3989,13
1990,23,3
697,1157,1
4334,4305,7
4334,4306,1
1422,119,1
1422,118,15
161,3315,1
1713,5201,1
6051,4703,1
3625,3625,176
4614,4614,25
2480,5462,10
3134,4402,1
5796,4269,1
5970,1061,1
5970,1063,1
5970,1062,1
151,2630,3
3815,987,1
3815,985,3
4783,2250,1
1097,1072,9
1097,1073,4
4921,5362,2
3802,254,3
2469,3673,1
5606,6115,7
3802,250,3
2429,4850,14
60,331,1
6031,1540,12
6031,1542,1
111,1747,3
3056,913,3
2660,2609,1
4010,56,3
5448,3460,1
4115,4260,12
4115,4261,20
4115,4262,26
4220,4442,1
508,3640,4
117,5257,5
3536,3536,71
2283,5880,1
6056,4773,1
746,673,29
746,672,1
870,882,1
746,674,2
2155,3906,17
2155,3907,2
3630,3242,3
6086,3840,55
2155,3900,3
1174,4270,1
1398,3496,2
1036,209,19
638,2690,11
2049,2241,4
5098,2218,10
2520,2520,375
5098,2216,3
4916,1753,1
5269,5169,1
4024,3809,5
4509,3075,1
4916,1754,2
4509,3076,1
3045,1400,1
440,1321,7
2470,2067,4
1567,1586,1
1502,2617,1
1111,974,1
315,5523,4
508,4165,79
220,220,9
508,4160,3
315,5524,2
4826,1577,1
4826,1574,5
4826,1575,1
508,4168,2
3352,4,18
5364,4935,1
2279,4313,1
1566,1568,2
1033,5297,1
39,4660,1
900,3235,3
331,68,3
3609,4250,1
331,61,1
331,60,1
409,508,2
3665,2595,3
2212,2213,2
331,67,1
3665,2596,35
3652,451,1
2259,1794,5
4229,4812,5
3414,3413,1
1205,5520,3
1567,1645,1
1571,3101,2
1571,3100,29
5139,3858,2
5630,1567,1
628,1837,12
2152,5075,1
3214,3134,2
2001,2035,2
2001,2034,8
2001,2033,1
1137,3463,1
5195,3960,2
3350,5993,2
3350,5992,10
5152,3794,4
4229,4,28
5152,3793,1
4498,879,1
3134,3446,3
1567,1328,1
1878,2257,3
2230,5816,1
6067,1527,7
1878,2258,7
1878,2259,2
3070,2180,271
3070,2181,2
5363,1373,1
5829,5830,12
2155,1509,1
6067,1529,1
493,5418,1
3026,3033,17
1961,2693,2
1961,2692,1
499,3788,25
3017,5594,219
2647,3948,5
2647,3949,1
5928,4393,2
355,167,7
355,169,2
4157,3788,1
5028,1379,13
312,309,7
4780,3321,2
2490,151,4
2490,150,5
2456,2937,1
4760,3427,1
3813,4812,1
4780,3329,1
53,3735,1
3256,2430,3
1504,3046,1
4940,1973,4
2150,1140,1
5173,5898,4
2880,4758,1
4941,3647,7
5173,5897,21
3394,3394,29
5173,5893,10
2522,46,1
992,4386,6
4342,784,1
3194,1321,3
2181,280,12
2181,281,2
2181,283,5
2932,270,1
4753,4750,4
3070,2728,4
3070,2729,225
4967,4302,3
4884,1908,1
4046,4564,61
4046,4565,56
4046,4566,3
5849,3418,4
1784,2276,15
5630,5593,8
117,2325,6
3970,3211,1
5849,3417,4
5849,3416,10
4689,1370,10
5143,1201,1
4702,3518,1
182,5654,1
5715,1241,22
4450,4714,1
5820,6115,1
584,4426,1
5553,1826,1
2475,5328,125
20,3637,2
4250,4982,1
3707,4125,4
2257,2258,31
2257,2259,19
1335,2966,1
1928,838,2
2566,1735,43
2566,1734,18
3789,2008,6
2257,2257,385
3829,2129,1
3397,4865,21
2893,5177,1
5924,5864,1
5710,5135,1
1878,1936,1
2893,5178,11
1401,3543,2
5332,4987,2
5332,4981,43
5177,5413,6
5332,4982,41
4404,4412,1
2988,5231,1
1784,5135,7
79,3604,4
4404,4415,2
5925,944,25
455,5433,1
1807,3951,1
5925,945,1
2872,5523,25
2872,5526,9
2872,5527,115
2872,5525,36
4998,4977,8
3753,4651,23
4998,4973,2
3912,3280,3
4587,4606,15
4998,4979,6
4998,4978,7
631,1856,26
631,1857,6
5864,5864,454
5864,5863,5
631,1850,16
631,1851,2
631,1858,19
4412,948,3
389,1970,6
207,3625,12
3681,3616,1
2083,4916,2
389,1976,91
4412,940,1
2879,2034,1
467,4471,1
4412,944,3
4412,947,2
1472,2880,3
3681,2560,2
5099,5100,129
5099,5101,25
2249,5829,1
1861,3840,2
1614,2591,3
723,1939,7
2547,2027,1
5178,5413,42
362,778,3
3676,3442,17
1900,1899,13
3650,1082,1
3411,2220,4
5310,2887,1
642,3386,1
1509,4822,1
1509,4823,1
4258,1504,7
4453,5553,26
4270,394,14
2548,2027,1
2521,1775,2
711,5352,1
1307,1387,1
1940,1027,1
2521,1773,2
5652,5741,2
5652,5740,6
1428,418,3
4822,2470,79
5370,1486,1
2964,4709,1
2507,1527,1
1618,5887,16
5965,5966,1
3212,1878,4
385,1257,1
1967,1965,3
3859,3722,3
2131,1818,1
1752,4708,4
5122,992,2
5122,993,1
4651,5055,1
3834,735,1
5223,3514,1
3910,3910,896
4651,5051,1
2921,5873,12
253,249,26
253,248,46
550,3531,63
74,3942,1
5060,5896,1
4833,2816,22
4833,2817,1
3672,4704,4
2598,4030,1
5869,3457,19
672,4470,1
2886,2892,1
4697,3247,1
5720,2760,2
2610,1792,1
4120,2197,32
6,4686,2
574,1269,3
2548,3180,1
3368,1568,1
30,1892,7
754,1189,67
30,1894,1
1022,4819,1
30,1897,1
28,3920,66
5039,1029,1
1660,4430,1
2621,3386,1
4040,2929,3
633,4974,1
3288,5774,1
5039,1027,4
3288,5776,3
633,4970,6
3288,5770,1
633,4972,2
633,4973,6
3351,3474,14
1947,1751,10
1947,1750,5
3351,3472,2
198,3988,1
5880,3477,15
2707,5214,2
4087,4087,2
3008,2180,2
941,388,2
3223,3223,69
598,415,1
243,2482,2
5054,3596,1
1159,4047,2
1159,4046,5
4060,3622,1
3334,5079,1
383,1303,1
5067,2818,1
3143,5057,1
3704,235,2
3989,3118,1
4987,342,2
200,3997,4
200,3996,45
200,3998,7
1792,2190,1
5270,1931,1
4722,865,1
1380,3886,1
2043,3321,1
2682,5430,103
6071,4437,1
440,4495,1
5314,3582,2
4288,4292,1
4106,4154,2
4106,4155,6
4483,5155,1
4288,4297,5
4704,3906,16
5069,1988,1
1851,632,2
4378,4379,60
1851,631,7
5893,2285,2
1261,4707,1
3811,6076,1
1535,428,79
1535,429,26
5586,2861,1
926,91,2
2368,5810,1
4981,1857,11
4981,1856,42
4981,1851,8
4981,1850,98
4981,1852,8
4981,1858,36
3873,5905,1
678,2338,71
4910,2373,1
2995,1808,1
5205,4305,1
82,2567,2
1967,4645,1
4125,3986,17
4125,3985,1
2115,262,1
2115,265,4
2115,264,4
2115,267,2
2115,266,2
2115,268,17
2893,2891,1
1113,2528,22
2446,3382,1
4881,2426,64
3989,173,7
3989,175,31
3989,176,27
2690,4351,4
109,1048,4
1858,1700,5
3309,5144,14
4971,4969,8
4971,4968,56
3807,3643,1
5533,1278,1
1047,2040,6
3431,1423,2
252,5832,2
3431,1421,2
4119,5941,1
3431,1426,1
5892,3077,1
3431,1424,4
3840,5835,1
4060,6,1
2160,2662,1
4096,5768,2
3408,247,2
450,1957,3
1930,2902,1
3648,2380,1
2319,4229,27
2556,3273,2
1754,2034,1
2556,3275,1
1936,5112,1
2556,3279,23
517,1975,1
2285,1678,1
2373,1169,10
640,2538,1
2319,4227,119
357,3984,1
2661,493,6
2661,494,14
2374,1985,1
5862,5963,1
2911,3670,1
4711,3033,1
1982,5112,1
2943,466,1
4661,3416,1
4661,3417,4
3683,2278,5
617,4238,7
3488,5961,15
5093,5094,3
5093,5095,2
1243,3215,25
5093,5097,5
6095,6095,66
6095,6096,1
5093,5093,821
4302,2189,1
2798,5590,2
1847,4082,6
5093,5098,9
1847,4084,1
1013,2090,12
3258,440,1
584,4442,1
5415,4581,1
1995,4912,1
1995,4911,3
4317,2573,111
1753,2968,58
4317,2574,33
3615,5131,5
3615,5133,1
175,175,240
1926,3286,2
2259,3212,2
2259,3211,1
4500,2018,1
5652,2960,20
4714,4383,3
3162,3169,10
2275,1969,1
4794,2347,1
3531,3531,67
4418,5995,1
794,795,53
794,794,53
5429,3002,1
5400,2761,1
1774,1813,81
5841,3408,6
5841,3409,242
1774,1814,49
4468,4112,4
2299,4576,74
5920,3532,59
5920,3533,39
5920,3534,1
3544,2949,12
4355,4357,1
1371,724,1
4059,330,12
4059,331,1
5429,2758,10
1300,3664,7
1300,3665,6
4590,4011,2
3788,408,1
3788,409,5
3179,1301,1
3788,407,160
2611,3374,2
2711,1027,1
3251,687,3
1431,2563,1
1431,2565,2
170,3819,13
5926,1661,13
624,4231,5
1915,5024,1
624,4235,3
2817,1037,1
2106,1339,1
