3850,4974,4
5448,5937,5
3131,3143,4
2201,5191,1
2350,3960,1
5930,5391,1
5163,2129,2
5370,1928,1
5370,1929,1
5370,1925,1
4981,4894,1
1036,209,1
1755,3338,2
3414,3414,11
698,1623,1
2878,752,1
5195,3960,6
1508,5938,5
5404,5215,1
5363,1370,2
6115,3873,1
3782,5998,1
516,4173,1
516,4174,1
5230,596,11
5609,6103,1
5112,5112,1
1169,4460,1
455,5431,1
1401,3544,2
1037,452,4
3184,5384,1
4329,5519,7
4533,2795,1
2786,73,2
3673,1082,1
1383,4266,15
1383,4263,4
664,3984,1
267,2116,5
2308,4117,5
2373,5271,1
664,3989,1
5201,5201,6
5923,3944,1
3625,3625,4
2454,5036,2
175,176,3
175,175,11
1036,207,1
4935,2316,1
4059,56,1
2183,2479,2
2387,3292,4
3009,2255,1
4921,5362,1
2630,610,3
3565,132,24
2792,2783,1
3496,282,1
1178,1972,1
6031,1542,2
3496,286,3
3496,287,1
3496,285,2
2253,4964,1
4115,4260,1
4115,4261,1
4115,4262,3
508,3640,1
117,5257,1
1968,1963,2
746,673,9
4165,4479,1
3587,5955,1
1995,1431,1
449,3953,1
3630,3242,1
5090,2036,1
78,78,1
2049,2241,1
2520,2521,4
2520,2520,18
1534,599,1
4024,3809,1
3223,2630,3
5328,5328,27
4290,700,1
315,5523,1
508,4165,14
3293,5373,1
508,4160,1
1630,4854,1
1212,3541,1
508,4168,1
1973,2361,1
4378,4380,2
1187,4609,1
4895,4059,1
5192,5189,7
3673,3906,9
5192,5187,2
900,3235,1
4737,4736,3
4737,4737,3
275,277,2
331,66,1
3652,451,1
2496,5112,1
1571,3100,5
586,5548,2
4117,636,1
2088,2454,2
4107,2956,1
2001,2034,1
1566,1566,2
5152,3794,1
5360,5360,8
5152,3793,1
3318,877,1
5332,632,1
3318,872,2
1878,2258,1
3318,879,1
3070,2180,17
322,4052,1
133,3565,1
28,30,5
3026,3033,4
1961,2693,1
1961,2692,1
3653,24,1
2205,5681,1
3017,5594,25
355,165,1
4318,1582,1
312,309,1
2490,151,1
2490,150,1
2040,3329,1
53,3735,1
4819,2943,1
4940,1973,1
610,631,1
689,4284,3
466,2943,2
5173,5893,3
992,4386,1
2210,1428,1
2203,2200,9
443,20,1
2203,2202,4
5171,4167,1
5171,3793,1
6011,3732,2
1993,5086,1
3070,2729,16
4967,4302,1
2312,2312,4
1993,5082,1
4046,4564,5
4046,4565,5
5849,3418,1
1784,2276,1
3661,5809,1
117,2325,4
2242,2008,1
704,704,5
704,703,1
1987,5068,1
3427,1399,1
5984,2342,1
4093,5268,6
5094,3335,1
2475,5328,16
3792,5938,1
2257,2258,5
3707,4126,1
6076,3786,1
2566,1735,7
2257,2257,16
2733,1730,2
2893,5178,3
2751,2755,1
5332,4983,2
3463,2729,4
1784,5135,1
4404,4415,1
2872,5523,3
2751,2751,2
2872,5527,4
493,3107,1
3334,3329,1
2565,5065,1
4587,4606,5
4998,4979,1
4638,4638,34
631,1856,5
631,1857,1
5864,5864,5
631,1850,3
631,1858,6
389,1970,1
207,3625,3
467,4470,1
3608,3609,6
3608,3608,19
5774,1589,1
2456,5141,1
5099,5100,11
3139,3188,11
2249,5829,2
723,1939,2
3676,3442,1
945,4399,1
1900,1899,1
3411,2220,1
5187,4609,6
1973,5982,1
942,5060,1
1140,5961,2
4258,1504,1
4453,5553,2
4270,394,1
2271,3871,2
5652,5740,2
636,2704,19
636,2705,1
2929,5554,11
5370,1484,1
2271,3876,1
2582,4150,1
3212,1878,1
3119,2550,1
858,5035,3
858,5034,10
2757,2331,1
3910,3910,20
4155,4155,1
253,249,13
253,248,3
550,3531,10
2362,2729,2
4684,4932,1
5869,3457,1
2973,259,1
1087,4728,1
754,1189,6
1688,2256,1
2647,1200,2
4969,3053,1
4125,170,5
661,644,17
340,719,4
1928,30,1
1838,2273,1
2732,2278,2
2732,2279,7
4768,96,2
2904,450,1
