2818;0.6075471698113207
2188;0.779510022271715
2417;0.7132275132275132
2416;0.8911463495209778
2560;0.6040650406504064
1303;0.7820787570318779
2429;0.6147893379191746
5835;0.4979508196721312
1624;0.8425851434700993
4165;0.3350923482849604
508;0.27568493150684936
1625;0.2356389214536928
1438;0.8818181818181818
4478;0.9130834674637848
3788;0.8374452199318292
467;0.8200981807681201
4129;0.7026194144838213
6050;0.3411927877947295
3640;0.8889937106918239
407;0.6769523252412986
408;0.9431619786614936
4106;0.640341178328858
3352;0.832607907145448
1721;0.7358145210494204
1543;0.592638036809816
4812;0.6959798994974875
1538;0.3846153846153846
4810;0.5416666666666667
1539;0.4861878453038674
1533;0.8905109489051095
4805;0.7614593077642657
3766;0.25806451612903225
1529;0.8510830324909747
4802;0.6699386503067485
1530;0.6409495548961424
1122;0.30508474576271183
1114;0.5853658536585367
4533;0.5677799607072691
2346;0.8151394422310757
1447;0.6522411128284389
4748;0.5475206611570248
1442;0.7546549835706462
1443;0.8139367816091954
4745;0.009689922480620172
3645;0.82140978432404
463;0.01810865191146882
4127;0.30609597924773024
1391;0.2149532710280374
4710;0.441025641025641
466;0.14400000000000002
1549;0.8827179646292275
154;0.5263157894736843
2612;0.021097046413502074
3009;0.8130671506352087
1011;0.8848821081830791
5966;0.4075471698113208
3612;0.3652173913043478
5967;0.8090909090909091
3081;0.6402439024390244
3082;0.6049382716049383
5635;0.6060606060606061
5218;0.36994219653179194
3083;0.8503253796095445
2074;0.6662106703146375
5905;0.894095238095238
5923;0.8163493840985443
598;0.5809859154929577
2988;0.6222961730449251
595;0.07234042553191489
4227;0.23423423423423428
599;0.7388272583201267
4229;0.7726901804334029
5346;0.4657534246575342
2525;0.4043173862310385
4111;0.7082601054481547
428;0.4446280991735537
429;0.8568047337278106
2915;0.7781402936378466
842;0.04323899371069184
841;0.310122878876536
2894;0.2139201637666326
2914;0.8190133943155832
1934;0.9027536231884058
4272;0.6107023411371237
670;0.8867279333190853
747;0.8271028037383178
289;0.8041286605856937
2729;0.4054054054054054
3634;0.871305047255178
3070;0.8654279279279279
2362;0.9468908460101414
3437;0.8144796380090498
