1541,1323,2
2988,914,8
2988,913,1
3876,1590,1
3928,1382,7
2155,2363,1
126,3220,7
1999,4276,9
4555,778,16
78,75,15
3147,3044,1
4555,770,1
3691,1368,2
78,78,93
4051,877,23
4223,1798,16
1669,4734,1
3414,3414,2
2594,2190,1
4051,878,1
4909,2565,1
3927,2038,2
1085,934,4
182,432,96
1628,3317,3
531,4726,1
4489,2319,9
531,4725,1
306,228,1
78,2405,1
3024,3024,4
4487,1142,1
1411,3931,2
1590,29,1
4733,2868,12
4733,2869,5
2640,3788,1
2401,2400,1
2401,2401,48
2401,2404,3
312,1626,1
4091,2777,1
4505,1091,4
4123,1722,1
2063,2310,3
3750,301,2
161,3317,2
2002,675,5
4614,4613,6
1852,969,3
4614,4615,1
4614,4614,91
1852,964,1
170,23,1
3129,5043,4
4555,779,3
279,1338,1
4091,2488,3
1999,4277,4
4091,2487,1
4091,2486,3
279,1336,1
1684,902,5
608,1218,1
1335,4654,1
537,1689,19
3283,251,2
3884,1583,1
3428,3430,31
2494,2488,3
2686,4635,1
625,211,1
1163,1333,2
2520,2520,8
2533,3655,1
4042,1410,2
4183,1827,1
3034,3593,2
3334,444,3
4772,563,1
166,3237,2
166,3239,6
166,3238,72
4558,4435,1
1056,3054,1
370,370,2
505,1837,2
775,3028,4
275,277,32
275,275,11
2291,882,7
1625,1829,1
3154,4370,4
1938,1938,3
947,1965,3
3609,3610,2
4996,1638,1
1307,1310,2
172,3835,4
2951,4917,1
4490,2101,2
3934,2852,1
3934,2855,1
77,2674,1
2103,3065,13
1280,2306,1
2269,3736,1
2313,2309,1
77,2673,1
4401,2196,5
1452,3366,3
4757,1247,1
3394,3397,1
3394,3396,1
3394,3394,3
4757,1249,1
4401,2198,26
1491,389,1
1115,3746,53
812,2483,1
1933,1333,4
1933,1334,1
2312,2311,3
390,951,1
259,288,1
390,952,7
1689,3428,16
179,1672,1
179,1671,2
2257,2256,1
2257,2257,5
2257,2255,3
2028,2028,2
2028,2027,3
138,3301,9
