3722,2400,2
1627,4932,1
2285,1074,1
2285,1076,1
3722,2406,1
2988,914,149
3888,3821,2
2230,1199,1
2988,913,8
2988,912,2
4991,3993,1
3876,1590,1
879,3054,1
1392,1392,23
2155,2363,2
2155,2362,5
1625,2403,6
355,1010,1
1999,4276,131
1999,4277,34
78,75,99
484,1031,4
3147,3045,1
3147,3044,3
2853,2779,1
3479,3024,1
4555,770,1
3967,2476,2
3691,1368,6
3691,1369,3
2274,2598,15
78,78,458
4051,877,276
3725,3793,2
4223,1798,178
1669,4734,2
548,2146,3
4548,1188,3
3414,3414,517
2594,2190,5
4051,878,45
192,802,7
4868,4444,1
878,3857,1
182,696,3
2954,2947,1
3071,205,2
3071,204,6
4340,2155,3
1085,934,62
182,432,718
3271,3117,6
4555,3681,9
1321,579,1
531,4726,20
4489,2319,59
531,4725,4
2383,1682,2
996,4971,7
306,228,7
4399,2670,4
1396,2663,1
3147,3593,1
681,2904,1
78,2405,1
78,2408,1
3024,3024,454
3595,2,2
3882,3883,1
4487,1142,9
2028,2861,7
1411,3931,5
3598,3598,10
3304,2941,1
4733,2868,63
4733,2869,16
4310,2191,13
2640,3789,1
2640,3788,2
3927,3928,2
4308,1598,41
2401,2400,39
2401,2401,396
2401,2406,3
4991,3995,2
2401,2404,8
2984,377,1
4636,4239,1
4355,1747,1
3927,3927,25
4091,2777,14
4209,1459,2
1336,3883,7
1059,1938,1
4545,2427,1
4091,2770,2
4505,1091,17
1023,2680,2
4118,127,1
3543,1294,1
4510,4581,3
3804,3818,1
1015,4964,1
904,184,1
446,3673,2
2002,676,160
1510,3182,1
2695,3032,1
5016,4926,1
3750,301,4
161,3317,6
4948,2957,2
4614,4613,195
4614,4612,1
999,1606,1
1029,4183,1
1852,969,34
4614,4615,23
4614,4614,1778
1852,964,5
1852,967,1
1852,966,1
3129,5043,15
1137,4040,28
2918,3241,1
300,76,3
4555,779,18
279,1338,40
4091,2489,1
4091,2488,12
4555,778,173
52,3430,24
847,4505,2
4091,2487,24
4091,2486,71
279,1337,1
1999,4274,5
1684,902,42
1684,903,1
608,1218,2
2700,2480,1
1335,4654,9
537,1689,137
248,251,5
3390,4947,1
2166,2166,5
422,3319,1
3724,994,1
4238,4234,1
4613,1480,1
3798,1329,1
1585,1566,2
2435,2860,4
1818,3897,1
4238,4239,9
4238,4238,4
3283,255,7
2043,2263,2
211,1390,1
3283,251,31
2607,2645,9
3884,1583,2
3054,2505,1
2103,388,1
3334,196,1
714,195,1
2176,1648,1
3428,3430,549
301,646,3
75,4334,6
2494,2488,23
625,216,1
1915,1873,1
4209,4587,3
625,211,3
256,2810,1
607,1377,1
1396,3079,10
1937,1953,1
2049,2241,5
1163,1333,60
4407,1704,1
1163,1334,4
2520,2521,6
2520,2520,34
4923,2999,1
1669,4733,7
1968,1968,1
70,87,1
4377,1397,1
3881,1122,3
1500,1488,28
3025,3661,1
4042,1411,4
3603,4941,3
4183,1827,12
3034,3593,4
2771,4631,1
2665,2871,6
4772,564,26
4772,563,55
4336,2405,1
166,3237,30
2373,4656,1
166,3239,84
166,3238,359
621,4448,2
370,372,3
370,371,1
370,370,93
4223,1793,3
4393,2575,2
3596,2012,2
1694,4424,7
2009,2009,11
2196,2378,2
2967,4087,2
4613,2009,1
892,76,1
687,2769,3
3324,1,2
505,1837,18
922,1140,1
4737,4734,6
2880,5005,2
775,3028,18
4737,4737,33
275,276,1
275,277,172
275,275,172
1621,1413,1
4478,2044,7
3971,4197,1
1686,3289,4
4308,3662,1
3944,2955,7
3154,4370,62
1938,1938,20
2494,3689,1
1524,1523,3
1780,2315,1
2951,4984,1
4267,2795,3
2956,1595,2
3015,2715,1
2325,4091,1
2501,1895,1
924,1174,2
1819,1200,8
924,1173,2
1566,1566,1994
4185,2998,7
481,480,3
481,481,12
4996,1638,2
2153,41,1
2902,553,1
1313,1321,1
3995,1519,4
4185,2994,6
4185,2997,2
4185,2996,3
934,4457,1
4157,4256,1
1307,1310,19
1665,2650,1
1402,3154,1
85,2358,1
3121,2454,4
236,136,1
4390,1836,1
3432,3971,77
1519,2753,1
2227,2347,2
3616,3729,1
3616,3725,1
3616,3724,3
27,4997,1
2568,4334,1
4803,4608,3
3105,4389,1
1353,3610,2
2668,2253,1
4303,4303,10
172,3835,17
1485,400,6
1647,4939,2
3105,3769,4
413,107,15
4757,4676,1
2383,2640,2
4260,1397,8
3934,2852,1
1249,2707,14
336,1829,1
1933,1084,1
4099,2159,6
2103,3065,171
2269,3737,2
2269,3736,16
2313,2309,10
77,2673,2
3927,1438,1
2703,2703,21
1959,2159,1
1959,2158,1
4401,2196,42
1452,3366,43
4757,1247,26
4340,2157,1
4062,2263,1
2822,4824,7
3394,3397,25
3394,3396,43
4733,4233,1
3394,3394,103
4757,1249,3
2232,3142,1
4401,2198,136
3788,165,1
3788,164,2
4318,1057,2
2650,31,9
3271,3115,1
4149,2654,6
1640,3419,1
1115,3746,191
812,2483,3
831,3561,1
2407,2779,8
1933,1333,29
1933,1334,9
2312,2312,15
2312,2311,2
2312,2310,1
4197,3140,2
4197,3141,5
2431,77,1
1743,1696,11
3684,3394,2
3684,3397,3
390,952,62
3825,1452,1
3897,4245,1
1173,2298,1
1173,2299,7
4634,2510,3
4634,2511,1
1743,1699,1
2064,3700,1
704,704,1
704,703,4
283,3968,1
3958,1820,1
3788,355,2
4566,1740,2
3635,577,17
1675,216,6
1689,3428,218
363,2391,2
3119,3359,1
179,1672,9
1685,4497,1
1395,5010,1
969,609,1
198,4703,1
4607,866,6
3298,3702,8
2257,2256,56
2257,2257,395
2257,2255,47
2572,4530,1
576,2779,3
183,3236,1
2329,1323,13
722,3606,60
247,3202,1
2028,2028,136
2781,4607,1
2166,1886,1
2028,2027,73
611,4233,1
1626,168,4
390,188,1
2751,2751,441
3386,61,54
2706,4783,1
2706,4781,1
2706,4787,3
1461,1615,1
2566,1085,1
2566,1084,2
2975,4927,1
171,1027,1
2975,4924,1
488,2604,4
4275,4430,1
2640,2622,3
4458,3798,1
1577,2903,1
4411,981,2
1116,3394,4
1116,3397,7
1116,3396,5
3598,3599,15
867,2502,4
4621,4602,2
1411,3930,1
4914,2238,1
2285,2019,1
3549,3335,12
4149,2386,3
3610,4126,1
3610,4125,33
1994,1452,1
1703,4244,2
3352,1426,2
3291,3689,4
612,4215,11
612,4216,8
2135,1376,2
1029,3599,1
531,1656,1
4865,2246,27
1935,4809,1
4865,2249,11
1116,476,4
818,828,4
2883,2054,9
1746,1373,3
3174,1768,4
1590,388,1
2679,2681,4
2501,1561,1
531,1652,1
1199,1198,27
1199,1199,598
757,4399,1
611,2668,3
611,2669,133
611,2666,22
611,2667,22
611,2664,12
611,2665,7
611,2662,13
4216,1198,1
1460,573,1
1460,572,6
2401,2402,2
4862,191,1
360,362,4
360,361,10
360,360,12
197,2634,1
1570,1509,2
182,3225,200
3093,3188,1
2650,38,1
603,602,1
2056,624,1
3124,1352,2
776,2154,12
4898,4139,3
3910,3910,50
776,2153,46
535,2940,98
215,336,1
2775,3800,1
706,3105,1
4554,2399,5
380,3193,10
4691,165,1
2123,2868,1
2828,2356,1
1360,4717,1
3251,2896,2
679,279,4
92,3298,5
2092,1131,7
3725,4624,24
3725,4625,2
416,1673,1
416,1672,2
1952,978,30
800,756,5
679,275,1
4087,2868,1
4087,2869,2
1234,2545,18
4858,388,1
850,4515,2
1743,3459,12
1743,3457,10
3247,1672,20
893,2855,59
